date,player_team,opponent,map,kd,plus_minus,rating,source_url
08/08/25,Vitality,NRG,mrg,23 - 5,+18,1.97,https://www.hltv.org/stats/players/matches/11893/zywoo?event=7906
02/08/25,Vitality,MOUZ,trn,13 - 18,-5,0.79,https://www.hltv.org/stats/players/matches/11893/zywoo?event=8038
02/08/25,Vitality,MOUZ,mrg,8 - 19,-11,0.45,https://www.hltv.org/stats/players/matches/11893/zywoo?event=8038
29/07/25,Vitality,The MongolZ,inf,20 - 12,+8,1.64,https://www.hltv.org/stats/players/matches/11893/zywoo?event=8038
29/07/25,Vitality,The MongolZ,mrg,23 - 9,+14,1.78,https://www.hltv.org/stats/players/matches/11893/zywoo?event=8038
27/07/25,Vitality,G2,trn,23 - 15,+8,1.45,https://www.hltv.org/stats/players/matches/11893/zywoo?event=8038
27/07/25,Vitality,G2,inf,10 - 10,0,0.90,https://www.hltv.org/stats/players/matches/11893/zywoo?event=8038
26/07/25,Vitality,Astralis,ovp,12 - 12,0,1.01,https://www.hltv.org/stats/players/matches/11893/zywoo?event=8038
26/07/25,Vitality,Astralis,nuke,19 - 19,0,1.12,https://www.hltv.org/stats/players/matches/11893/zywoo?event=8038
22/06/25,Vitality,The MongolZ,inf,10 - 10,0,0.97,https://www.hltv.org/stats/players/matches/11893/zywoo?event=7902
22/06/25,Vitality,The MongolZ,d2,18 - 8,+10,1.97,https://www.hltv.org/stats/players/matches/11893/zywoo?event=7902
22/06/25,Vitality,The MongolZ,mrg,9 - 16,-7,0.69,https://www.hltv.org/stats/players/matches/11893/zywoo?event=7902
21/06/25,Vitality,MOUZ,trn,21 - 10,+11,1.77,https://www.hltv.org/stats/players/matches/11893/zywoo?event=7902
21/06/25,Vitality,MOUZ,inf,18 - 15,+3,1.51,https://www.hltv.org/stats/players/matches/11893/zywoo?event=7902
21/06/25,Vitality,MOUZ,mrg,14 - 7,+7,1.15,https://www.hltv.org/stats/players/matches/11893/zywoo?event=7902
20/06/25,Vitality,Natus Vincere,nuke,24 - 16,+8,1.49,https://www.hltv.org/stats/players/matches/11893/zywoo?event=7902
20/06/25,Vitality,Natus Vincere,mrg,17 - 11,+6,1.40,https://www.hltv.org/stats/players/matches/11893/zywoo?event=7902
14/06/25,Vitality,Virtus.pro,d2,22 - 6,+16,1.81,https://www.hltv.org/stats/players/matches/11893/zywoo?event=7902
14/06/25,Vitality,Virtus.pro,trn,16 - 9,+7,1.51,https://www.hltv.org/stats/players/matches/11893/zywoo?event=7902
13/06/25,Vitality,3DMAX,nuke,15 - 4,+11,1.98,https://www.hltv.org/stats/players/matches/11893/zywoo?event=7902
13/06/25,Vitality,Nemiga,d2,22 - 11,+11,1.46,https://www.hltv.org/stats/players/matches/11893/zywoo?event=7902
12/06/25,Vitality,Legacy,inf,11 - 10,+1,0.89,https://www.hltv.org/stats/players/matches/11893/zywoo?event=7902
25/05/25,Vitality,MOUZ,inf,13 - 11,+2,1.30,https://www.hltv.org/stats/players/matches/11893/zywoo?event=8037
25/05/25,Vitality,MOUZ,mrg,25 - 12,+13,1.80,https://www.hltv.org/stats/players/matches/11893/zywoo?event=8037
25/05/25,Vitality,MOUZ,d2,21 - 12,+9,1.45,https://www.hltv.org/stats/players/matches/11893/zywoo?event=8037
25/05/25,Vitality,Falcons,inf,22 - 17,+5,1.22,https://www.hltv.org/stats/players/matches/11893/zywoo?event=8037
25/05/25,Vitality,Falcons,trn,12 - 16,-4,1.05,https://www.hltv.org/stats/players/matches/11893/zywoo?event=8037
25/05/25,Vitality,Falcons,d2,16 - 12,+4,1.18,https://www.hltv.org/stats/players/matches/11893/zywoo?event=8037
22/05/25,Vitality,The MongolZ,mrg,17 - 17,0,1.09,https://www.hltv.org/stats/players/matches/11893/zywoo?event=8037
22/05/25,Vitality,The MongolZ,nuke,19 - 14,+5,1.65,https://www.hltv.org/stats/players/matches/11893/zywoo?event=8037
22/05/25,Vitality,The MongolZ,inf,20 - 13,+7,1.24,https://www.hltv.org/stats/players/matches/11893/zywoo?event=8037
20/05/25,Vitality,GamerLegion,nuke,17 - 12,+5,1.23,https://www.hltv.org/stats/players/matches/11893/zywoo?event=8037
20/05/25,Vitality,GamerLegion,mrg,16 - 11,+5,1.12,https://www.hltv.org/stats/players/matches/11893/zywoo?event=8037
19/05/25,Vitality,Legacy,d2,15 - 13,+2,1.11,https://www.hltv.org/stats/players/matches/11893/zywoo?event=8037
19/05/25,Vitality,Legacy,inf,13 - 8,+5,1.34,https://www.hltv.org/stats/players/matches/11893/zywoo?event=8037
04/05/25,Vitality,Falcons,nuke,20 - 11,+9,1.79,https://www.hltv.org/stats/players/matches/11893/zywoo?event=7905
04/05/25,Vitality,Falcons,mrg,25 - 21,+4,1.47,https://www.hltv.org/stats/players/matches/11893/zywoo?event=7905
04/05/25,Vitality,Falcons,trn,10 - 9,+1,0.98,https://www.hltv.org/stats/players/matches/11893/zywoo?event=7905
04/05/25,Vitality,Falcons,d2,17 - 10,+7,1.72,https://www.hltv.org/stats/players/matches/11893/zywoo?event=7905
04/05/25,Vitality,Falcons,inf,18 - 15,+3,1.26,https://www.hltv.org/stats/players/matches/11893/zywoo?event=7905
03/05/25,Vitality,Spirit,nuke,16 - 17,-1,0.89,https://www.hltv.org/stats/players/matches/11893/zywoo?event=7905
03/05/25,Vitality,Spirit,mrg,25 - 13,+12,2.06,https://www.hltv.org/stats/players/matches/11893/zywoo?event=7905
01/05/25,Vitality,MOUZ,trn,20 - 15,+5,1.54,https://www.hltv.org/stats/players/matches/11893/zywoo?event=7905
01/05/25,Vitality,MOUZ,inf,13 - 14,-1,0.96,https://www.hltv.org/stats/players/matches/11893/zywoo?event=7905
01/05/25,Vitality,MOUZ,mrg,18 - 17,+1,1.05,https://www.hltv.org/stats/players/matches/11893/zywoo?event=7905
30/04/25,Vitality,Wildcard,d2,14 - 11,+3,1.12,https://www.hltv.org/stats/players/matches/11893/zywoo?event=7905
30/04/25,Vitality,Wildcard,inf,13 - 12,+1,1.08,https://www.hltv.org/stats/players/matches/11893/zywoo?event=7905
27/04/25,Vitality,Falcons,nuke,35 - 31,+4,1.38,https://www.hltv.org/stats/players/matches/11893/zywoo?event=8036
27/04/25,Vitality,Falcons,mrg,18 - 15,+3,1.09,https://www.hltv.org/stats/players/matches/11893/zywoo?event=8036
27/04/25,Vitality,Falcons,trn,24 - 14,+10,1.54,https://www.hltv.org/stats/players/matches/11893/zywoo?event=8036
27/04/25,Vitality,Falcons,d2,16 - 17,-1,0.92,https://www.hltv.org/stats/players/matches/11893/zywoo?event=8036
27/04/25,Vitality,Falcons,inf,17 - 5,+12,2.36,https://www.hltv.org/stats/players/matches/11893/zywoo?event=8036
26/04/25,Vitality,The MongolZ,nuke,22 - 6,+16,2.33,https://www.hltv.org/stats/players/matches/11893/zywoo?event=8036
26/04/25,Vitality,The MongolZ,mrg,16 - 5,+11,1.75,https://www.hltv.org/stats/players/matches/11893/zywoo?event=8036
23/04/25,Vitality,Falcons,inf,18 - 11,+7,1.52,https://www.hltv.org/stats/players/matches/11893/zywoo?event=8036
23/04/25,Vitality,Falcons,mrg,18 - 17,+1,0.99,https://www.hltv.org/stats/players/matches/11893/zywoo?event=8036
22/04/25,Vitality,Liquid,nuke,13 - 16,-3,0.84,https://www.hltv.org/stats/players/matches/11893/zywoo?event=8036
22/04/25,Vitality,Liquid,mrg,16 - 10,+6,1.69,https://www.hltv.org/stats/players/matches/11893/zywoo?event=8036
21/04/25,Vitality,FlyQuest,nuke,17 - 12,+5,1.42,https://www.hltv.org/stats/players/matches/11893/zywoo?event=8036
21/04/25,Vitality,FlyQuest,anb,10 - 10,0,1.35,https://www.hltv.org/stats/players/matches/11893/zywoo?event=8036
30/03/25,Vitality,MOUZ,trn,18 - 12,+6,1.48,https://www.hltv.org/stats/players/matches/11893/zywoo?event=7904
30/03/25,Vitality,MOUZ,nuke,21 - 13,+8,1.65,https://www.hltv.org/stats/players/matches/11893/zywoo?event=7904
30/03/25,Vitality,MOUZ,d2,19 - 12,+7,1.40,https://www.hltv.org/stats/players/matches/11893/zywoo?event=7904
30/03/25,Vitality,MOUZ,mrg,12 - 16,-4,0.86,https://www.hltv.org/stats/players/matches/11893/zywoo?event=7904
30/03/25,Vitality,MOUZ,inf,13 - 2,+11,2.57,https://www.hltv.org/stats/players/matches/11893/zywoo?event=7904
29/03/25,Vitality,Spirit,mrg,26 - 14,+12,1.75,https://www.hltv.org/stats/players/matches/11893/zywoo?event=7904
29/03/25,Vitality,Spirit,nuke,12 - 16,-4,1.08,https://www.hltv.org/stats/players/matches/11893/zywoo?event=7904
29/03/25,Vitality,Spirit,anb,15 - 11,+4,1.54,https://www.hltv.org/stats/players/matches/11893/zywoo?event=7904
24/03/25,Vitality,MOUZ,d2,22 - 14,+8,1.76,https://www.hltv.org/stats/players/matches/11893/zywoo?event=7904
24/03/25,Vitality,MOUZ,mrg,20 - 14,+6,1.36,https://www.hltv.org/stats/players/matches/11893/zywoo?event=7904
21/03/25,Vitality,Virtus.pro,inf,17 - 12,+5,1.39,https://www.hltv.org/stats/players/matches/11893/zywoo?event=7904
21/03/25,Vitality,Virtus.pro,anb,19 - 6,+13,1.97,https://www.hltv.org/stats/players/matches/11893/zywoo?event=7904
19/03/25,Vitality,Astralis,d2,17 - 8,+9,1.57,https://www.hltv.org/stats/players/matches/11893/zywoo?event=7904
19/03/25,Vitality,Astralis,inf,13 - 6,+7,1.47,https://www.hltv.org/stats/players/matches/11893/zywoo?event=7904
16/03/25,Vitality,MOUZ,inf,16 - 8,+8,1.80,https://www.hltv.org/stats/players/matches/11893/zywoo?event=8292
16/03/25,Vitality,MOUZ,nuke,17 - 11,+6,1.68,https://www.hltv.org/stats/players/matches/11893/zywoo?event=8292
16/03/25,Vitality,MOUZ,d2,10 - 15,-5,0.77,https://www.hltv.org/stats/players/matches/11893/zywoo?event=8292
15/03/25,Vitality,The MongolZ,inf,12 - 6,+6,1.40,https://www.hltv.org/stats/players/matches/11893/zywoo?event=8292
15/03/25,Vitality,The MongolZ,nuke,25 - 18,+7,1.33,https://www.hltv.org/stats/players/matches/11893/zywoo?event=8292
15/03/25,Vitality,The MongolZ,anb,17 - 6,+11,1.80,https://www.hltv.org/stats/players/matches/11893/zywoo?event=8292
14/03/25,Vitality,Liquid,d2,20 - 11,+9,1.26,https://www.hltv.org/stats/players/matches/11893/zywoo?event=8292
14/03/25,Vitality,Liquid,anb,18 - 13,+5,1.45,https://www.hltv.org/stats/players/matches/11893/zywoo?event=8292
09/03/25,Vitality,MOUZ,d2,26 - 8,+18,2.38,https://www.hltv.org/stats/players/matches/11893/zywoo?event=8292
09/03/25,Vitality,MOUZ,inf,17 - 10,+7,1.34,https://www.hltv.org/stats/players/matches/11893/zywoo?event=8292
08/03/25,Vitality,3DMAX,d2,17 - 11,+6,1.32,https://www.hltv.org/stats/players/matches/11893/zywoo?event=8292
08/03/25,Vitality,3DMAX,trn,21 - 11,+10,2.13,https://www.hltv.org/stats/players/matches/11893/zywoo?event=8292
07/03/25,Vitality,MIBR,trn,17 - 12,+5,1.34,https://www.hltv.org/stats/players/matches/11893/zywoo?event=8292
07/03/25,Vitality,MIBR,inf,19 - 6,+13,2.12,https://www.hltv.org/stats/players/matches/11893/zywoo?event=8292
07/03/25,Vitality,MIBR,anb,9 - 14,-5,0.70,https://www.hltv.org/stats/players/matches/11893/zywoo?event=8292
09/02/25,Vitality,Spirit,mrg,22 - 13,+9,1.26,https://www.hltv.org/stats/players/matches/11893/zywoo?event=8034
09/02/25,Vitality,Spirit,nuke,26 - 6,+20,2.26,https://www.hltv.org/stats/players/matches/11893/zywoo?event=8034
09/02/25,Vitality,Spirit,d2,19 - 10,+9,1.30,https://www.hltv.org/stats/players/matches/11893/zywoo?event=8034
08/02/25,Vitality,The MongolZ,nuke,18 - 13,+5,1.42,https://www.hltv.org/stats/players/matches/11893/zywoo?event=8034
08/02/25,Vitality,The MongolZ,mrg,23 - 10,+13,1.63,https://www.hltv.org/stats/players/matches/11893/zywoo?event=8034
04/02/25,Vitality,Virtus.pro,inf,16 - 10,+6,1.34,https://www.hltv.org/stats/players/matches/11893/zywoo?event=8034
04/02/25,Vitality,Virtus.pro,anb,16 - 9,+7,1.49,https://www.hltv.org/stats/players/matches/11893/zywoo?event=8034
02/02/25,Vitality,FaZe,d2,37 - 23,+14,1.60,https://www.hltv.org/stats/players/matches/11893/zywoo?event=8034
02/02/25,Vitality,FaZe,anb,17 - 15,+2,1.02,https://www.hltv.org/stats/players/matches/11893/zywoo?event=8034
02/02/25,Vitality,FaZe,nuke,9 - 11,-2,0.93,https://www.hltv.org/stats/players/matches/11893/zywoo?event=8034
01/02/25,Vitality,3DMAX,nuke,19 - 12,+7,1.25,https://www.hltv.org/stats/players/matches/11893/zywoo?event=8034
01/02/25,Vitality,3DMAX,inf,26 - 23,+3,1.28,https://www.hltv.org/stats/players/matches/11893/zywoo?event=8034
24/01/25,Vitality,Eternal Fire,mrg,20 - 17,+3,1.32,https://www.hltv.org/stats/players/matches/11893/zywoo?event=7909
24/01/25,Vitality,Eternal Fire,anb,12 - 15,-3,0.80,https://www.hltv.org/stats/players/matches/11893/zywoo?event=7909
19/01/25,Vitality,Virtus.pro,inf,19 - 7,+12,1.90,https://www.hltv.org/stats/players/matches/11893/zywoo?event=7903
19/01/25,Vitality,Virtus.pro,trn,26 - 16,+10,1.79,https://www.hltv.org/stats/players/matches/11893/zywoo?event=7903
15/01/25,Vitality,Metizport,d2,30 - 11,+19,1.99,https://www.hltv.org/stats/players/matches/11893/zywoo?event=7903
15/01/25,Vitality,Metizport,mrg,22 - 17,+5,1.39,https://www.hltv.org/stats/players/matches/11893/zywoo?event=7903
13/12/24,Vitality,FaZe,anb,21 - 15,+6,1.53,https://www.hltv.org/stats/players/matches/11893/zywoo?event=7524
13/12/24,Vitality,FaZe,mrg,12 - 12,0,0.94,https://www.hltv.org/stats/players/matches/11893/zywoo?event=7524
13/12/24,Vitality,FaZe,nuke,15 - 7,+8,1.40,https://www.hltv.org/stats/players/matches/11893/zywoo?event=7524
06/12/24,Vitality,MIBR,anb,14 - 9,+5,1.38,https://www.hltv.org/stats/players/matches/11893/zywoo?event=7524
06/12/24,Vitality,MIBR,mrg,11 - 8,+3,1.38,https://www.hltv.org/stats/players/matches/11893/zywoo?event=7524
05/12/24,Vitality,FURIA,mrg,24 - 11,+13,1.46,https://www.hltv.org/stats/players/matches/11893/zywoo?event=7524
05/12/24,Vitality,GamerLegion,mrg,24 - 9,+15,1.90,https://www.hltv.org/stats/players/matches/11893/zywoo?event=7524
18/11/24,Vitality,FaZe,d2,21 - 13,+8,1.53,https://www.hltv.org/stats/players/matches/11893/zywoo?event=7864
18/11/24,Vitality,FaZe,mrg,15 - 10,+5,1.22,https://www.hltv.org/stats/players/matches/11893/zywoo?event=7864
17/11/24,Vitality,BetBoom,nuke,10 - 10,0,0.83,https://www.hltv.org/stats/players/matches/11893/zywoo?event=7864
17/11/24,Vitality,GamerLegion,inf,21 - 9,+12,1.82,https://www.hltv.org/stats/players/matches/11893/zywoo?event=7864
02/11/24,Vitality,G2,mrg,13 - 14,-1,1.11,https://www.hltv.org/stats/players/matches/11893/zywoo?event=7557
02/11/24,Vitality,G2,inf,15 - 11,+4,1.46,https://www.hltv.org/stats/players/matches/11893/zywoo?event=7557
02/11/24,Vitality,G2,d2,21 - 16,+5,1.35,https://www.hltv.org/stats/players/matches/11893/zywoo?event=7557
01/11/24,Vitality,MOUZ,mrg,15 - 9,+6,1.33,https://www.hltv.org/stats/players/matches/11893/zywoo?event=7557
01/11/24,Vitality,MOUZ,d2,19 - 9,+10,1.57,https://www.hltv.org/stats/players/matches/11893/zywoo?event=7557
31/10/24,Vitality,Liquid,nuke,23 - 11,+12,1.74,https://www.hltv.org/stats/players/matches/11893/zywoo?event=7557
31/10/24,Vitality,Liquid,d2,7 - 7,0,1.04,https://www.hltv.org/stats/players/matches/11893/zywoo?event=7557
31/10/24,Vitality,Liquid,anb,23 - 13,+10,1.66,https://www.hltv.org/stats/players/matches/11893/zywoo?event=7557
30/10/24,Vitality,Spirit,mrg,22 - 17,+5,1.36,https://www.hltv.org/stats/players/matches/11893/zywoo?event=7557
30/10/24,Vitality,Spirit,anb,17 - 15,+2,1.41,https://www.hltv.org/stats/players/matches/11893/zywoo?event=7557
11/10/24,Vitality,MOUZ,inf,15 - 15,0,1.08,https://www.hltv.org/stats/players/matches/11893/zywoo?event=7439
11/10/24,Vitality,MOUZ,nuke,23 - 14,+9,1.18,https://www.hltv.org/stats/players/matches/11893/zywoo?event=7439
11/10/24,Vitality,MOUZ,mrg,19 - 10,+9,1.48,https://www.hltv.org/stats/players/matches/11893/zywoo?event=7439
09/10/24,Vitality,HEROIC,anb,11 - 12,-1,1.01,https://www.hltv.org/stats/players/matches/11893/zywoo?event=7439
09/10/24,Vitality,HEROIC,mrg,17 - 15,+2,1.14,https://www.hltv.org/stats/players/matches/11893/zywoo?event=7439
08/10/24,Vitality,The MongolZ,nuke,28 - 11,+17,2.22,https://www.hltv.org/stats/players/matches/11893/zywoo?event=7439
08/10/24,Vitality,The MongolZ,inf,41 - 18,+23,1.90,https://www.hltv.org/stats/players/matches/11893/zywoo?event=7439
07/10/24,Vitality,9z,mrg,12 - 8,+4,1.80,https://www.hltv.org/stats/players/matches/11893/zywoo?event=7439
28/09/24,Vitality,G2,mrg,27 - 22,+5,1.37,https://www.hltv.org/stats/players/matches/11893/zywoo?event=7556
28/09/24,Vitality,G2,d2,11 - 13,-2,0.90,https://www.hltv.org/stats/players/matches/11893/zywoo?event=7556
28/09/24,Vitality,G2,anb,19 - 15,+4,1.22,https://www.hltv.org/stats/players/matches/11893/zywoo?event=7556
26/09/24,Vitality,Liquid,nuke,22 - 11,+11,1.72,https://www.hltv.org/stats/players/matches/11893/zywoo?event=7556
26/09/24,Vitality,Liquid,anb,27 - 15,+12,1.57,https://www.hltv.org/stats/players/matches/11893/zywoo?event=7556
25/09/24,Vitality,Astralis,d2,16 - 8,+8,1.57,https://www.hltv.org/stats/players/matches/11893/zywoo?event=7556
25/09/24,Vitality,Astralis,inf,15 - 3,+12,2.27,https://www.hltv.org/stats/players/matches/11893/zywoo?event=7556
19/09/24,Vitality,Eternal Fire,inf,37 - 27,+10,1.40,https://www.hltv.org/stats/players/matches/11893/zywoo?event=7441
19/09/24,Vitality,Eternal Fire,nuke,18 - 10,+8,1.43,https://www.hltv.org/stats/players/matches/11893/zywoo?event=7441
19/09/24,Vitality,Eternal Fire,anb,30 - 18,+12,1.54,https://www.hltv.org/stats/players/matches/11893/zywoo?event=7441
15/09/24,Vitality,Liquid,d2,13 - 14,-1,1.14,https://www.hltv.org/stats/players/matches/11893/zywoo?event=7441
15/09/24,Vitality,Liquid,nuke,21 - 8,+13,1.90,https://www.hltv.org/stats/players/matches/11893/zywoo?event=7441
15/09/24,Vitality,Liquid,anb,12 - 16,-4,0.94,https://www.hltv.org/stats/players/matches/11893/zywoo?event=7441
12/09/24,Vitality,FURIA,d2,16 - 6,+10,1.87,https://www.hltv.org/stats/players/matches/11893/zywoo?event=7441
12/09/24,Vitality,FURIA,vtg,15 - 11,+4,1.40,https://www.hltv.org/stats/players/matches/11893/zywoo?event=7441
11/09/24,Vitality,ATOX,nuke,21 - 13,+8,1.54,https://www.hltv.org/stats/players/matches/11893/zywoo?event=7441
11/09/24,Vitality,ATOX,inf,23 - 15,+8,1.41,https://www.hltv.org/stats/players/matches/11893/zywoo?event=7441
18/08/24,Vitality,Natus Vincere,inf,21 - 14,+7,1.67,https://www.hltv.org/stats/players/matches/11893/zywoo?event=7436
18/08/24,Vitality,Natus Vincere,mrg,36 - 27,+9,1.32,https://www.hltv.org/stats/players/matches/11893/zywoo?event=7436
18/08/24,Vitality,Natus Vincere,d2,22 - 15,+7,1.60,https://www.hltv.org/stats/players/matches/11893/zywoo?event=7436
18/08/24,Vitality,Natus Vincere,nuke,21 - 22,-1,1.10,https://www.hltv.org/stats/players/matches/11893/zywoo?event=7436
17/08/24,Vitality,SAW,d2,21 - 8,+13,1.66,https://www.hltv.org/stats/players/matches/11893/zywoo?event=7436
17/08/24,Vitality,SAW,nuke,14 - 10,+4,1.33,https://www.hltv.org/stats/players/matches/11893/zywoo?event=7436
13/08/24,Vitality,MOUZ,vtg,17 - 17,0,0.92,https://www.hltv.org/stats/players/matches/11893/zywoo?event=7436
13/08/24,Vitality,MOUZ,d2,21 - 8,+13,1.94,https://www.hltv.org/stats/players/matches/11893/zywoo?event=7436
12/08/24,Vitality,FaZe,anb,14 - 12,+2,0.81,https://www.hltv.org/stats/players/matches/11893/zywoo?event=7436
12/08/24,Vitality,FaZe,d2,16 - 17,-1,0.94,https://www.hltv.org/stats/players/matches/11893/zywoo?event=7436
12/08/24,Vitality,FaZe,inf,13 - 15,-2,0.93,https://www.hltv.org/stats/players/matches/11893/zywoo?event=7436
11/08/24,Vitality,FURIA,mrg,14 - 6,+8,1.69,https://www.hltv.org/stats/players/matches/11893/zywoo?event=7436
11/08/24,Vitality,FURIA,inf,18 - 4,+14,2.03,https://www.hltv.org/stats/players/matches/11893/zywoo?event=7436
03/08/24,Vitality,Astralis,nuke,24 - 9,+15,1.95,https://www.hltv.org/stats/players/matches/11893/zywoo?event=7554
03/08/24,Vitality,Astralis,mrg,20 - 13,+7,1.32,https://www.hltv.org/stats/players/matches/11893/zywoo?event=7554
03/08/24,Vitality,Astralis,vtg,22 - 15,+7,1.43,https://www.hltv.org/stats/players/matches/11893/zywoo?event=7554
30/07/24,Vitality,Astralis,d2,13 - 16,-3,0.79,https://www.hltv.org/stats/players/matches/11893/zywoo?event=7554
30/07/24,Vitality,Astralis,nuke,14 - 13,+1,1.30,https://www.hltv.org/stats/players/matches/11893/zywoo?event=7554
29/07/24,Vitality,GamerLegion,d2,25 - 6,+19,2.14,https://www.hltv.org/stats/players/matches/11893/zywoo?event=7554
29/07/24,Vitality,GamerLegion,mrg,20 - 25,-5,0.96,https://www.hltv.org/stats/players/matches/11893/zywoo?event=7554
29/07/24,Vitality,GamerLegion,anb,22 - 18,+4,1.14,https://www.hltv.org/stats/players/matches/11893/zywoo?event=7554
19/07/24,Vitality,Virtus.pro,d2,13 - 15,-2,1.09,https://www.hltv.org/stats/players/matches/11893/zywoo?event=7732
19/07/24,Vitality,Virtus.pro,inf,20 - 15,+5,1.61,https://www.hltv.org/stats/players/matches/11893/zywoo?event=7732
19/07/24,Vitality,Virtus.pro,mrg,37 - 31,+6,1.26,https://www.hltv.org/stats/players/matches/11893/zywoo?event=7732
17/07/24,Vitality,M80,d2,19 - 10,+9,1.69,https://www.hltv.org/stats/players/matches/11893/zywoo?event=7732
17/07/24,Vitality,M80,vtg,24 - 11,+13,1.51,https://www.hltv.org/stats/players/matches/11893/zywoo?event=7732
15/06/24,Vitality,Spirit,anb,15 - 15,0,1.17,https://www.hltv.org/stats/players/matches/11893/zywoo?event=7485
15/06/24,Vitality,Spirit,d2,16 - 15,+1,1.00,https://www.hltv.org/stats/players/matches/11893/zywoo?event=7485
15/06/24,Vitality,Spirit,mrg,23 - 15,+8,1.34,https://www.hltv.org/stats/players/matches/11893/zywoo?event=7485
14/06/24,Vitality,FaZe,mrg,19 - 12,+7,1.72,https://www.hltv.org/stats/players/matches/11893/zywoo?event=7485
14/06/24,Vitality,FaZe,d2,14 - 15,-1,0.96,https://www.hltv.org/stats/players/matches/11893/zywoo?event=7485
14/06/24,Vitality,FaZe,inf,15 - 13,+2,1.16,https://www.hltv.org/stats/players/matches/11893/zywoo?event=7485
13/06/24,Vitality,G2,mrg,15 - 9,+6,1.41,https://www.hltv.org/stats/players/matches/11893/zywoo?event=7485
13/06/24,Vitality,G2,anb,21 - 14,+7,1.39,https://www.hltv.org/stats/players/matches/11893/zywoo?event=7485
13/06/24,Vitality,G2,inf,14 - 8,+6,1.28,https://www.hltv.org/stats/players/matches/11893/zywoo?event=7485
12/06/24,Vitality,Virtus.pro,anb,14 - 16,-2,0.99,https://www.hltv.org/stats/players/matches/11893/zywoo?event=7485
12/06/24,Vitality,Virtus.pro,d2,25 - 16,+9,1.32,https://www.hltv.org/stats/players/matches/11893/zywoo?event=7485
12/06/24,Vitality,Virtus.pro,inf,19 - 8,+11,1.69,https://www.hltv.org/stats/players/matches/11893/zywoo?event=7485
02/06/24,Vitality,G2,nuke,9 - 16,-7,0.56,https://www.hltv.org/stats/players/matches/11893/zywoo?event=7438
02/06/24,Vitality,G2,anb,22 - 20,+2,1.07,https://www.hltv.org/stats/players/matches/11893/zywoo?event=7438
02/06/24,Vitality,G2,inf,35 - 23,+12,1.38,https://www.hltv.org/stats/players/matches/11893/zywoo?event=7438
01/06/24,Vitality,Spirit,mrg,22 - 14,+8,1.54,https://www.hltv.org/stats/players/matches/11893/zywoo?event=7438
01/06/24,Vitality,Spirit,d2,22 - 10,+12,1.56,https://www.hltv.org/stats/players/matches/11893/zywoo?event=7438
31/05/24,Vitality,HEROIC,d2,16 - 4,+12,2.02,https://www.hltv.org/stats/players/matches/11893/zywoo?event=7438
