event_name,location,event_id,date,player_team,opponent,map,kd,plus_minus,rating,datetime_from,datetime_to
BLAST Premier Spring Final 2023,"Washington, D.C., US",6972,07/06/23,Vitality,Imperial,ovp,13 - 16,-3,0.78,2023-06-07T00:00:00,2023-06-12T00:00:00
BLAST.tv Paris Major 2023,Paris,6793,21/05/23,Vitality,GamerLegion,nuke,29 - 15,+14,1.60,2023-05-13T00:00:00,2023-05-22T00:00:00
BLAST.tv Paris Major 2023,Paris,6793,21/05/23,Vitality,GamerLegion,ovp,19 - 13,+6,1.47,2023-05-13T00:00:00,2023-05-22T00:00:00
BLAST.tv Paris Major 2023,Paris,6793,20/05/23,Vitality,Apeks,vtg,23 - 16,+7,1.22,2023-05-13T00:00:00,2023-05-22T00:00:00
BLAST.tv Paris Major 2023,Paris,6793,20/05/23,Vitality,Apeks,mrg,27 - 20,+7,1.29,2023-05-13T00:00:00,2023-05-22T00:00:00
BLAST.tv Paris Major 2023,Paris,6793,18/05/23,Vitality,Into the Breach,anb,26 - 12,+14,1.70,2023-05-13T00:00:00,2023-05-22T00:00:00
BLAST.tv Paris Major 2023,Paris,6793,18/05/23,Vitality,Into the Breach,vtg,20 - 14,+6,1.20,2023-05-13T00:00:00,2023-05-22T00:00:00
BLAST.tv Paris Major 2023,Paris,6793,14/05/23,Vitality,Monte,nuke,24 - 20,+4,1.26,2023-05-13T00:00:00,2023-05-22T00:00:00
BLAST.tv Paris Major 2023,Paris,6793,14/05/23,Vitality,Monte,anb,20 - 12,+8,1.33,2023-05-13T00:00:00,2023-05-22T00:00:00
BLAST.tv Paris Major 2023,Paris,6793,13/05/23,Vitality,ENCE,vtg,28 - 16,+12,1.33,2023-05-13T00:00:00,2023-05-22T00:00:00
BLAST.tv Paris Major 2023,Paris,6793,13/05/23,Vitality,G2,nuke,30 - 16,+14,1.60,2023-05-13T00:00:00,2023-05-22T00:00:00
IEM Rio 2023,Rio de Janeiro,6864,23/04/23,Vitality,HEROIC,inf,23 - 17,+6,1.38,2023-04-17T00:00:00,2023-04-24T00:00:00
IEM Rio 2023,Rio de Janeiro,6864,23/04/23,Vitality,HEROIC,vtg,15 - 14,+1,1.13,2023-04-17T00:00:00,2023-04-24T00:00:00
IEM Rio 2023,Rio de Janeiro,6864,22/04/23,Vitality,Cloud9,ovp,31 - 11,+20,1.96,2023-04-17T00:00:00,2023-04-24T00:00:00
IEM Rio 2023,Rio de Janeiro,6864,22/04/23,Vitality,Cloud9,vtg,24 - 21,+3,1.11,2023-04-17T00:00:00,2023-04-24T00:00:00
IEM Rio 2023,Rio de Janeiro,6864,22/04/23,Vitality,Cloud9,inf,12 - 14,-2,1.04,2023-04-17T00:00:00,2023-04-24T00:00:00
IEM Rio 2023,Rio de Janeiro,6864,21/04/23,Vitality,BIG,mrg,25 - 15,+10,1.46,2023-04-17T00:00:00,2023-04-24T00:00:00
IEM Rio 2023,Rio de Janeiro,6864,21/04/23,Vitality,BIG,nuke,17 - 16,+1,1.02,2023-04-17T00:00:00,2023-04-24T00:00:00
IEM Rio 2023,Rio de Janeiro,6864,20/04/23,Vitality,OG,ovp,21 - 12,+9,1.32,2023-04-17T00:00:00,2023-04-24T00:00:00
IEM Rio 2023,Rio de Janeiro,6864,20/04/23,Vitality,OG,inf,33 - 12,+21,2.31,2023-04-17T00:00:00,2023-04-24T00:00:00
IEM Rio 2023,Rio de Janeiro,6864,20/04/23,Vitality,OG,mrg,18 - 18,0,1.02,2023-04-17T00:00:00,2023-04-24T00:00:00
IEM Rio 2023,Rio de Janeiro,6864,19/04/23,Vitality,FaZe,ovp,16 - 14,+2,1.10,2023-04-17T00:00:00,2023-04-24T00:00:00
IEM Rio 2023,Rio de Janeiro,6864,19/04/23,Vitality,FaZe,anb,27 - 21,+6,1.30,2023-04-17T00:00:00,2023-04-24T00:00:00
IEM Rio 2023,Rio de Janeiro,6864,18/04/23,Vitality,MIBR,nuke,22 - 11,+11,1.57,2023-04-17T00:00:00,2023-04-24T00:00:00
IEM Rio 2023,Rio de Janeiro,6864,18/04/23,Vitality,MIBR,anb,30 - 11,+19,1.65,2023-04-17T00:00:00,2023-04-24T00:00:00
IEM Rio 2023,Rio de Janeiro,6864,17/04/23,Vitality,OG,ovp,23 - 21,+2,1.01,2023-04-17T00:00:00,2023-04-24T00:00:00
BLAST.tv Paris Major 2023 Europe RMR B,Copenhagen,6978,15/04/23,Vitality,Monte,mrg,20 - 8,+12,1.56,2023-04-11T00:00:00,2023-04-16T00:00:00
BLAST.tv Paris Major 2023 Europe RMR B,Copenhagen,6978,15/04/23,Vitality,Monte,nuke,19 - 17,+2,1.12,2023-04-11T00:00:00,2023-04-16T00:00:00
BLAST.tv Paris Major 2023 Europe RMR B,Copenhagen,6978,14/04/23,Vitality,G2,anb,20 - 9,+11,1.48,2023-04-11T00:00:00,2023-04-16T00:00:00
BLAST.tv Paris Major 2023 Europe RMR B,Copenhagen,6978,14/04/23,Vitality,G2,mrg,26 - 15,+11,1.59,2023-04-11T00:00:00,2023-04-16T00:00:00
BLAST.tv Paris Major 2023 Europe RMR B,Copenhagen,6978,13/04/23,Vitality,BIG,ovp,20 - 10,+10,1.42,2023-04-11T00:00:00,2023-04-16T00:00:00
BLAST.tv Paris Major 2023 Europe RMR B,Copenhagen,6978,13/04/23,Vitality,BIG,nuke,22 - 10,+12,1.49,2023-04-11T00:00:00,2023-04-16T00:00:00
BLAST.tv Paris Major 2023 Europe RMR B,Copenhagen,6978,13/04/23,Vitality,BIG,mrg,20 - 15,+5,1.23,2023-04-11T00:00:00,2023-04-16T00:00:00
BLAST.tv Paris Major 2023 Europe RMR B,Copenhagen,6978,12/04/23,Vitality,9INE,anb,18 - 21,-3,0.94,2023-04-11T00:00:00,2023-04-16T00:00:00
BLAST.tv Paris Major 2023 Europe RMR B,Copenhagen,6978,12/04/23,Vitality,9INE,vtg,27 - 22,+5,1.37,2023-04-11T00:00:00,2023-04-16T00:00:00
BLAST.tv Paris Major 2023 Europe RMR B,Copenhagen,6978,11/04/23,Vitality,Ninjas in Pyjamas,vtg,23 - 15,+8,1.27,2023-04-11T00:00:00,2023-04-16T00:00:00
BLAST.tv Paris Major 2023 Europe RMR B,Copenhagen,6978,11/04/23,Vitality,Astralis,vtg,21 - 17,+4,1.22,2023-04-11T00:00:00,2023-04-16T00:00:00
ESL Pro League Season 17,Valletta,6862,23/03/23,Vitality,ENCE,vtg,34 - 17,+17,1.72,2023-03-08T00:00:00,2023-03-24T00:00:00
ESL Pro League Season 17,Valletta,6862,23/03/23,Vitality,ENCE,ovp,12 - 18,-6,0.75,2023-03-08T00:00:00,2023-03-24T00:00:00
ESL Pro League Season 17,Valletta,6862,23/03/23,Vitality,ENCE,nuke,24 - 18,+6,1.30,2023-03-08T00:00:00,2023-03-24T00:00:00
ESL Pro League Season 17,Valletta,6862,12/03/23,Vitality,FaZe,nuke,38 - 21,+17,1.69,2023-03-08T00:00:00,2023-03-24T00:00:00
ESL Pro League Season 17,Valletta,6862,12/03/23,Vitality,FaZe,anb,23 - 19,+4,1.17,2023-03-08T00:00:00,2023-03-24T00:00:00
ESL Pro League Season 17,Valletta,6862,09/03/23,Vitality,OG,vtg,23 - 11,+12,1.71,2023-03-08T00:00:00,2023-03-24T00:00:00
ESL Pro League Season 17,Valletta,6862,09/03/23,Vitality,OG,anb,21 - 5,+16,1.71,2023-03-08T00:00:00,2023-03-24T00:00:00
ESL Pro League Season 17,Valletta,6862,08/03/23,Vitality,Grayhound,vtg,16 - 10,+6,1.47,2023-03-08T00:00:00,2023-03-24T00:00:00
ESL Pro League Season 17,Valletta,6862,08/03/23,Vitality,Grayhound,inf,30 - 8,+22,2.35,2023-03-08T00:00:00,2023-03-24T00:00:00
IEM Katowice 2023,Katowice,6809,10/02/23,Vitality,Liquid,mrg,16 - 19,-3,0.91,2023-02-04T00:00:00,2023-02-11T00:00:00
IEM Katowice 2023,Katowice,6809,10/02/23,Vitality,Liquid,nuke,27 - 13,+14,1.99,2023-02-04T00:00:00,2023-02-11T00:00:00
IEM Katowice 2023,Katowice,6809,10/02/23,Vitality,Liquid,ovp,22 - 25,-3,0.86,2023-02-04T00:00:00,2023-02-11T00:00:00
IEM Katowice 2023,Katowice,6809,07/02/23,Vitality,HEROIC,ovp,12 - 16,-4,0.71,2023-02-04T00:00:00,2023-02-11T00:00:00
IEM Katowice 2023,Katowice,6809,07/02/23,Vitality,HEROIC,inf,19 - 18,+1,1.32,2023-02-04T00:00:00,2023-02-11T00:00:00
IEM Katowice 2023,Katowice,6809,06/02/23,Vitality,fnatic,nuke,28 - 14,+14,1.56,2023-02-04T00:00:00,2023-02-11T00:00:00
IEM Katowice 2023,Katowice,6809,06/02/23,Vitality,fnatic,mrg,26 - 18,+8,1.57,2023-02-04T00:00:00,2023-02-11T00:00:00
IEM Katowice 2023,Katowice,6809,06/02/23,Vitality,fnatic,ovp,20 - 15,+5,1.20,2023-02-04T00:00:00,2023-02-11T00:00:00
IEM Katowice 2023,Katowice,6809,04/02/23,Vitality,Ninjas in Pyjamas,inf,24 - 14,+10,1.72,2023-02-04T00:00:00,2023-02-11T00:00:00
IEM Katowice 2023,Katowice,6809,04/02/23,Vitality,Ninjas in Pyjamas,mrg,23 - 17,+6,1.28,2023-02-04T00:00:00,2023-02-11T00:00:00
BLAST Premier Spring Groups 2023,Copenhagen,6970,25/01/23,Vitality,HEROIC,vtg,19 - 11,+8,1.34,2023-01-19T00:00:00,2023-01-26T00:00:00
BLAST Premier Spring Groups 2023,Copenhagen,6970,25/01/23,Vitality,HEROIC,nuke,20 - 17,+3,1.26,2023-01-19T00:00:00,2023-01-26T00:00:00
BLAST Premier Spring Groups 2023,Copenhagen,6970,25/01/23,Vitality,HEROIC,mrg,24 - 11,+13,1.49,2023-01-19T00:00:00,2023-01-26T00:00:00
BLAST Premier Spring Groups 2023,Copenhagen,6970,21/01/23,Vitality,Evil Geniuses,inf,22 - 7,+15,2.35,2023-01-19T00:00:00,2023-01-26T00:00:00
BLAST Premier Spring Groups 2023,Copenhagen,6970,21/01/23,Vitality,Evil Geniuses,ovp,25 - 13,+12,1.59,2023-01-19T00:00:00,2023-01-26T00:00:00
BLAST Premier Spring Groups 2023,Copenhagen,6970,19/01/23,Vitality,Astralis,vtg,30 - 19,+11,1.31,2023-01-19T00:00:00,2023-01-26T00:00:00
BLAST Premier Spring Groups 2023,Copenhagen,6970,19/01/23,Vitality,Astralis,ovp,18 - 15,+3,1.05,2023-01-19T00:00:00,2023-01-26T00:00:00
BLAST Premier World Final 2022,"Abu Dhabi, UAE",6349,16/12/22,Vitality,G2,anb,19 - 18,+1,1.00,2022-12-14T00:00:00,2022-12-17T00:00:00
BLAST Premier World Final 2022,"Abu Dhabi, UAE",6349,16/12/22,Vitality,G2,vtg,21 - 16,+5,1.15,2022-12-14T00:00:00,2022-12-17T00:00:00
BLAST Premier World Final 2022,"Abu Dhabi, UAE",6349,16/12/22,Vitality,G2,nuke,11 - 13,-2,0.75,2022-12-14T00:00:00,2022-12-17T00:00:00
BLAST Premier World Final 2022,"Abu Dhabi, UAE",6349,15/12/22,Vitality,OG,mrg,24 - 15,+9,1.44,2022-12-14T00:00:00,2022-12-17T00:00:00
BLAST Premier World Final 2022,"Abu Dhabi, UAE",6349,15/12/22,Vitality,OG,inf,20 - 19,+1,1.04,2022-12-14T00:00:00,2022-12-17T00:00:00
BLAST Premier World Final 2022,"Abu Dhabi, UAE",6349,14/12/22,Vitality,Natus Vincere,nuke,18 - 11,+7,1.28,2022-12-14T00:00:00,2022-12-17T00:00:00
BLAST Premier World Final 2022,"Abu Dhabi, UAE",6349,14/12/22,Vitality,Natus Vincere,inf,28 - 18,+10,1.39,2022-12-14T00:00:00,2022-12-17T00:00:00
La Coupe 3 Paris 2022,Paris,6892,20/11/22,Prodigy,GenOne,inf,22 - 16,+6,1.21,2022-11-20T00:00:00,2022-11-21T00:00:00
La Coupe 3 Paris 2022,Paris,6892,20/11/22,Prodigy,GenOne,anc,21 - 16,+5,1.28,2022-11-20T00:00:00,2022-11-21T00:00:00
La Coupe 3 Paris 2022,Paris,6892,20/11/22,Prodigy,The Prodigies,anc,21 - 15,+6,1.73,2022-11-20T00:00:00,2022-11-21T00:00:00
La Coupe 3 Paris 2022,Paris,6892,20/11/22,Prodigy,LDLC,vtg,21 - 20,+1,1.22,2022-11-20T00:00:00,2022-11-21T00:00:00
IEM Rio Major 2022,Rio de Janeiro,6586,07/11/22,Vitality,ENCE,nuke,18 - 23,-5,0.80,2022-11-05T00:00:00,2022-11-08T00:00:00
IEM Rio Major 2022,Rio de Janeiro,6586,07/11/22,Vitality,ENCE,vtg,22 - 19,+3,1.12,2022-11-05T00:00:00,2022-11-08T00:00:00
IEM Rio Major 2022,Rio de Janeiro,6586,06/11/22,Vitality,MOUZ,mrg,24 - 20,+4,1.00,2022-11-05T00:00:00,2022-11-08T00:00:00
IEM Rio Major 2022,Rio de Janeiro,6586,06/11/22,Vitality,FaZe,inf,24 - 10,+14,1.84,2022-11-05T00:00:00,2022-11-08T00:00:00
IEM Rio Major 2022,Rio de Janeiro,6586,05/11/22,Vitality,Natus Vincere,mrg,31 - 31,0,1.03,2022-11-05T00:00:00,2022-11-08T00:00:00
IEM Rio Major 2022 Challengers Stage,Rio de Janeiro,6588,03/11/22,Vitality,OG,d2,27 - 12,+15,1.86,2022-10-31T00:00:00,2022-11-04T00:00:00
IEM Rio Major 2022 Challengers Stage,Rio de Janeiro,6588,03/11/22,Vitality,OG,inf,9 - 10,-1,1.01,2022-10-31T00:00:00,2022-11-04T00:00:00
IEM Rio Major 2022 Challengers Stage,Rio de Janeiro,6588,03/11/22,Vitality,OG,vtg,24 - 19,+5,1.19,2022-10-31T00:00:00,2022-11-04T00:00:00
IEM Rio Major 2022 Challengers Stage,Rio de Janeiro,6588,02/11/22,Vitality,Grayhound,mrg,29 - 17,+12,1.64,2022-10-31T00:00:00,2022-11-04T00:00:00
IEM Rio Major 2022 Challengers Stage,Rio de Janeiro,6588,02/11/22,Vitality,Grayhound,inf,17 - 7,+10,1.48,2022-10-31T00:00:00,2022-11-04T00:00:00
IEM Rio Major 2022 Challengers Stage,Rio de Janeiro,6588,01/11/22,Vitality,Outsiders,ovp,28 - 18,+10,1.61,2022-10-31T00:00:00,2022-11-04T00:00:00
IEM Rio Major 2022 Challengers Stage,Rio de Janeiro,6588,01/11/22,Vitality,GamerLegion,vtg,18 - 21,-3,0.99,2022-10-31T00:00:00,2022-11-04T00:00:00
IEM Rio Major 2022 Challengers Stage,Rio de Janeiro,6588,31/10/22,Vitality,Imperial,inf,25 - 14,+11,1.49,2022-10-31T00:00:00,2022-11-04T00:00:00
IEM Road to Rio 2022 Europe RMR B,Valletta,6714,09/10/22,Vitality,HEROIC,mrg,10 - 16,-6,0.74,2022-10-04T00:00:00,2022-10-10T00:00:00
IEM Road to Rio 2022 Europe RMR B,Valletta,6714,09/10/22,Vitality,HEROIC,inf,34 - 26,+8,1.38,2022-10-04T00:00:00,2022-10-10T00:00:00
IEM Road to Rio 2022 Europe RMR B,Valletta,6714,09/10/22,Vitality,HEROIC,ovp,13 - 18,-5,0.76,2022-10-04T00:00:00,2022-10-10T00:00:00
IEM Road to Rio 2022 Europe RMR B,Valletta,6714,08/10/22,Vitality,MOUZ,vtg,25 - 15,+10,1.57,2022-10-04T00:00:00,2022-10-10T00:00:00
IEM Road to Rio 2022 Europe RMR B,Valletta,6714,08/10/22,Vitality,MOUZ,mrg,23 - 11,+12,1.76,2022-10-04T00:00:00,2022-10-10T00:00:00
IEM Road to Rio 2022 Europe RMR B,Valletta,6714,08/10/22,Vitality,MOUZ,inf,23 - 17,+6,1.11,2022-10-04T00:00:00,2022-10-10T00:00:00
IEM Road to Rio 2022 Europe RMR B,Valletta,6714,06/10/22,Vitality,Monte,d2,25 - 7,+18,1.94,2022-10-04T00:00:00,2022-10-10T00:00:00
IEM Road to Rio 2022 Europe RMR B,Valletta,6714,05/10/22,Vitality,BIG,d2,23 - 19,+4,1.29,2022-10-04T00:00:00,2022-10-10T00:00:00
IEM Road to Rio 2022 Europe RMR B,Valletta,6714,04/10/22,Vitality,FANTASY,d2,26 - 9,+17,1.91,2022-10-04T00:00:00,2022-10-10T00:00:00
ESL Pro League Season 16,Valletta,6141,02/10/22,Vitality,Liquid,vtg,25 - 16,+9,1.51,2022-08-31T00:00:00,2022-10-03T00:00:00
ESL Pro League Season 16,Valletta,6141,02/10/22,Vitality,Liquid,ovp,35 - 23,+12,1.51,2022-08-31T00:00:00,2022-10-03T00:00:00
ESL Pro League Season 16,Valletta,6141,02/10/22,Vitality,Liquid,mrg,51 - 32,+19,1.54,2022-08-31T00:00:00,2022-10-03T00:00:00
ESL Pro League Season 16,Valletta,6141,02/10/22,Vitality,Liquid,d2,19 - 11,+8,1.32,2022-08-31T00:00:00,2022-10-03T00:00:00
ESL Pro League Season 16,Valletta,6141,02/10/22,Vitality,Liquid,inf,13 - 11,+2,0.96,2022-08-31T00:00:00,2022-10-03T00:00:00
ESL Pro League Season 16,Valletta,6141,01/10/22,Vitality,G2,inf,28 - 22,+6,1.29,2022-08-31T00:00:00,2022-10-03T00:00:00
ESL Pro League Season 16,Valletta,6141,01/10/22,Vitality,G2,mrg,24 - 10,+14,1.61,2022-08-31T00:00:00,2022-10-03T00:00:00
ESL Pro League Season 16,Valletta,6141,30/09/22,Vitality,Outsiders,d2,30 - 15,+15,1.42,2022-08-31T00:00:00,2022-10-03T00:00:00
ESL Pro League Season 16,Valletta,6141,30/09/22,Vitality,Outsiders,mrg,26 - 17,+9,1.30,2022-08-31T00:00:00,2022-10-03T00:00:00
ESL Pro League Season 16,Valletta,6141,04/09/22,Vitality,Spirit,vtg,20 - 13,+7,1.22,2022-08-31T00:00:00,2022-10-03T00:00:00
ESL Pro League Season 16,Valletta,6141,04/09/22,Vitality,Spirit,nuke,29 - 8,+21,2.30,2022-08-31T00:00:00,2022-10-03T00:00:00
ESL Pro League Season 16,Valletta,6141,03/09/22,Vitality,Natus Vincere,ovp,28 - 14,+14,1.51,2022-08-31T00:00:00,2022-10-03T00:00:00
ESL Pro League Season 16,Valletta,6141,03/09/22,Vitality,Natus Vincere,mrg,22 - 17,+5,1.17,2022-08-31T00:00:00,2022-10-03T00:00:00
ESL Pro League Season 16,Valletta,6141,03/09/22,Vitality,Natus Vincere,inf,25 - 17,+8,1.44,2022-08-31T00:00:00,2022-10-03T00:00:00
ESL Pro League Season 16,Valletta,6141,02/09/22,Vitality,fnatic,mrg,29 - 12,+17,1.72,2022-08-31T00:00:00,2022-10-03T00:00:00
ESL Pro League Season 16,Valletta,6141,02/09/22,Vitality,fnatic,inf,20 - 18,+2,1.15,2022-08-31T00:00:00,2022-10-03T00:00:00
ESL Pro League Season 16,Valletta,6141,02/09/22,Vitality,fnatic,nuke,15 - 19,-4,1.07,2022-08-31T00:00:00,2022-10-03T00:00:00
ESL Pro League Season 16,Valletta,6141,01/09/22,Vitality,Ninjas in Pyjamas,vtg,20 - 13,+7,1.37,2022-08-31T00:00:00,2022-10-03T00:00:00
ESL Pro League Season 16,Valletta,6141,01/09/22,Vitality,Ninjas in Pyjamas,nuke,27 - 13,+14,1.55,2022-08-31T00:00:00,2022-10-03T00:00:00
ESL Pro League Season 16,Valletta,6141,31/08/22,Vitality,Endpoint,inf,12 - 12,0,1.09,2022-08-31T00:00:00,2022-10-03T00:00:00
ESL Pro League Season 16,Valletta,6141,31/08/22,Vitality,Endpoint,vtg,38 - 16,+22,2.02,2022-08-31T00:00:00,2022-10-03T00:00:00
BLAST Premier Fall Groups 2022,Copenhagen,6346,28/08/22,Vitality,G2,mrg,26 - 20,+6,1.18,2022-08-19T00:00:00,2022-08-29T00:00:00
BLAST Premier Fall Groups 2022,Copenhagen,6346,28/08/22,Vitality,G2,d2,22 - 17,+5,1.31,2022-08-19T00:00:00,2022-08-29T00:00:00
BLAST Premier Fall Groups 2022,Copenhagen,6346,28/08/22,Vitality,G2,vtg,27 - 16,+11,1.53,2022-08-19T00:00:00,2022-08-29T00:00:00
BLAST Premier Fall Groups 2022,Copenhagen,6346,27/08/22,Vitality,Natus Vincere,mrg,20 - 14,+6,1.19,2022-08-19T00:00:00,2022-08-29T00:00:00
BLAST Premier Fall Groups 2022,Copenhagen,6346,27/08/22,Vitality,Natus Vincere,inf,10 - 16,-6,0.92,2022-08-19T00:00:00,2022-08-29T00:00:00
BLAST Premier Fall Groups 2022,Copenhagen,6346,26/08/22,Vitality,G2,inf,13 - 10,+3,1.07,2022-08-19T00:00:00,2022-08-29T00:00:00
BLAST Premier Fall Groups 2022,Copenhagen,6346,26/08/22,Vitality,G2,nuke,17 - 16,+1,0.98,2022-08-19T00:00:00,2022-08-29T00:00:00
BLAST Premier Fall Groups 2022,Copenhagen,6346,26/08/22,Vitality,G2,vtg,18 - 8,+10,1.47,2022-08-19T00:00:00,2022-08-29T00:00:00
BLAST Premier Fall Groups 2022,Copenhagen,6346,19/08/22,Vitality,Astralis,mrg,22 - 24,-2,1.08,2022-08-19T00:00:00,2022-08-29T00:00:00
BLAST Premier Fall Groups 2022,Copenhagen,6346,19/08/22,Vitality,Ninjas in Pyjamas,inf,30 - 18,+12,1.53,2022-08-19T00:00:00,2022-08-29T00:00:00
BLAST Premier Fall Groups 2022,Copenhagen,6346,19/08/22,Vitality,OG,d2,27 - 13,+14,1.68,2022-08-19T00:00:00,2022-08-29T00:00:00
IEM Cologne 2022,Cologne,6140,09/07/22,Vitality,MOUZ,nuke,19 - 24,-5,1.02,2022-07-07T00:00:00,2022-07-10T00:00:00
IEM Cologne 2022,Cologne,6140,09/07/22,Vitality,MOUZ,ovp,16 - 15,+1,1.09,2022-07-07T00:00:00,2022-07-10T00:00:00
IEM Cologne 2022,Cologne,6140,09/07/22,Vitality,MOUZ,inf,32 - 13,+19,1.77,2022-07-07T00:00:00,2022-07-10T00:00:00
IEM Cologne 2022,Cologne,6140,08/07/22,Vitality,Movistar Riders,nuke,22 - 16,+6,1.25,2022-07-07T00:00:00,2022-07-10T00:00:00
IEM Cologne 2022,Cologne,6140,08/07/22,Vitality,Movistar Riders,vtg,21 - 10,+11,1.79,2022-07-07T00:00:00,2022-07-10T00:00:00
IEM Cologne 2022,Cologne,6140,08/07/22,Vitality,Movistar Riders,mrg,11 - 13,-2,0.99,2022-07-07T00:00:00,2022-07-10T00:00:00
IEM Cologne 2022,Cologne,6140,07/07/22,Vitality,ENCE,mrg,17 - 10,+7,1.44,2022-07-07T00:00:00,2022-07-10T00:00:00
IEM Cologne 2022,Cologne,6140,07/07/22,Vitality,ENCE,d2,29 - 17,+12,1.53,2022-07-07T00:00:00,2022-07-10T00:00:00
IEM Cologne 2022,Cologne,6140,07/07/22,Vitality,ENCE,nuke,16 - 16,0,1.08,2022-07-07T00:00:00,2022-07-10T00:00:00
IEM Cologne 2022 Play-in,Cologne,6503,06/07/22,Vitality,Sprout,ovp,17 - 12,+5,1.17,2022-07-05T00:00:00,2022-07-07T00:00:00
IEM Cologne 2022 Play-in,Cologne,6503,06/07/22,Vitality,Sprout,d2,18 - 12,+6,1.22,2022-07-05T00:00:00,2022-07-07T00:00:00
IEM Cologne 2022 Play-in,Cologne,6503,06/07/22,Vitality,Sprout,vtg,25 - 28,-3,1.00,2022-07-05T00:00:00,2022-07-07T00:00:00
IEM Cologne 2022 Play-in,Cologne,6503,05/07/22,Vitality,Movistar Riders,ovp,12 - 16,-4,0.87,2022-07-05T00:00:00,2022-07-07T00:00:00
IEM Cologne 2022 Play-in,Cologne,6503,05/07/22,Vitality,Movistar Riders,vtg,16 - 17,-1,1.06,2022-07-05T00:00:00,2022-07-07T00:00:00
IEM Cologne 2022 Play-in,Cologne,6503,05/07/22,Vitality,TYLOO,ovp,21 - 16,+5,1.33,2022-07-05T00:00:00,2022-07-07T00:00:00
BLAST Premier Spring Final 2022,Lisbon,6345,19/06/22,Vitality,Natus Vincere,ovp,12 - 16,-4,0.87,2022-06-15T00:00:00,2022-06-20T00:00:00
BLAST Premier Spring Final 2022,Lisbon,6345,19/06/22,Vitality,Natus Vincere,mrg,20 - 16,+4,1.22,2022-06-15T00:00:00,2022-06-20T00:00:00
BLAST Premier Spring Final 2022,Lisbon,6345,18/06/22,Vitality,G2,nuke,23 - 15,+8,1.35,2022-06-15T00:00:00,2022-06-20T00:00:00
BLAST Premier Spring Final 2022,Lisbon,6345,18/06/22,Vitality,G2,inf,13 - 17,-4,0.85,2022-06-15T00:00:00,2022-06-20T00:00:00
BLAST Premier Spring Final 2022,Lisbon,6345,18/06/22,Vitality,G2,d2,23 - 16,+7,1.40,2022-06-15T00:00:00,2022-06-20T00:00:00
BLAST Premier Spring Final 2022,Lisbon,6345,17/06/22,Vitality,ENCE,nuke,33 - 20,+13,1.48,2022-06-15T00:00:00,2022-06-20T00:00:00
BLAST Premier Spring Final 2022,Lisbon,6345,17/06/22,Vitality,ENCE,ovp,21 - 13,+8,1.31,2022-06-15T00:00:00,2022-06-20T00:00:00
BLAST Premier Spring Final 2022,Lisbon,6345,16/06/22,Vitality,paiN,ovp,15 - 8,+7,1.50,2022-06-15T00:00:00,2022-06-20T00:00:00
BLAST Premier Spring Final 2022,Lisbon,6345,16/06/22,Vitality,paiN,d2,22 - 18,+4,1.24,2022-06-15T00:00:00,2022-06-20T00:00:00
BLAST Premier Spring Final 2022,Lisbon,6345,16/06/22,Vitality,paiN,nuke,20 - 7,+13,1.81,2022-06-15T00:00:00,2022-06-20T00:00:00
BLAST Premier Spring Final 2022,Lisbon,6345,15/06/22,Vitality,G2,mrg,19 - 19,0,1.05,2022-06-15T00:00:00,2022-06-20T00:00:00
BLAST Premier Spring Final 2022,Lisbon,6345,15/06/22,Vitality,G2,inf,12 - 16,-4,0.80,2022-06-15T00:00:00,2022-06-20T00:00:00
BLAST Premier Spring Final 2022,Lisbon,6345,15/06/22,Vitality,G2,d2,27 - 12,+15,1.64,2022-06-15T00:00:00,2022-06-20T00:00:00
IEM Dallas 2022,Dallas,6138,01/06/22,Vitality,G2,inf,18 - 24,-6,0.89,2022-05-30T00:00:00,2022-06-02T00:00:00
IEM Dallas 2022,Dallas,6138,01/06/22,Vitality,G2,d2,20 - 17,+3,1.12,2022-05-30T00:00:00,2022-06-02T00:00:00
IEM Dallas 2022,Dallas,6138,31/05/22,Vitality,MOUZ,mrg,19 - 11,+8,1.36,2022-05-30T00:00:00,2022-06-02T00:00:00
IEM Dallas 2022,Dallas,6138,31/05/22,Vitality,MOUZ,inf,26 - 14,+12,1.50,2022-05-30T00:00:00,2022-06-02T00:00:00
IEM Dallas 2022,Dallas,6138,31/05/22,Vitality,FaZe,nuke,22 - 18,+4,1.24,2022-05-30T00:00:00,2022-06-02T00:00:00
IEM Dallas 2022,Dallas,6138,31/05/22,Vitality,FaZe,d2,21 - 17,+4,1.10,2022-05-30T00:00:00,2022-06-02T00:00:00
IEM Dallas 2022,Dallas,6138,30/05/22,Vitality,Astralis,vtg,32 - 16,+16,1.67,2022-05-30T00:00:00,2022-06-02T00:00:00
PGL Major Antwerp 2022,Antwerp,6372,17/05/22,Vitality,HEROIC,inf,23 - 20,+3,1.25,2022-05-14T00:00:00,2022-05-18T00:00:00
PGL Major Antwerp 2022,Antwerp,6372,17/05/22,Vitality,HEROIC,ovp,15 - 14,+1,0.95,2022-05-14T00:00:00,2022-05-18T00:00:00
PGL Major Antwerp 2022,Antwerp,6372,17/05/22,Vitality,HEROIC,mrg,14 - 17,-3,1.01,2022-05-14T00:00:00,2022-05-18T00:00:00
PGL Major Antwerp 2022,Antwerp,6372,16/05/22,Vitality,BIG,nuke,38 - 24,+14,1.57,2022-05-14T00:00:00,2022-05-18T00:00:00
